,X pred,X real,X Diff
0,11.409687995910645,9.48219560979945,1.9274923861111937
1,11.376852989196777,8.180169217968539,3.1966837712282388
2,15.221827507019043,17.631941323643293,-2.41011381662425
3,7.873664855957031,8.835482362186005,-0.9618175062289733
4,12.28907585144043,13.904722616794626,-1.615646765354196
5,13.36992359161377,17.361314806269714,-3.9913912146559447
6,13.091446876525879,15.546519527215729,-2.45507265068985
7,17.55156898498535,18.264825571573358,-0.7132565865880061
8,8.430432319641113,8.42392984482302,0.006502474818093518
9,16.918489456176758,16.14492476432145,0.7735646918553094
10,11.663126945495605,12.120505214078332,-0.4573782685827261
11,13.652013778686523,15.750030880934805,-2.0980171022482814
12,9.292548179626465,9.650595725845115,-0.35804754621864987
13,12.04278564453125,11.254865934714639,0.7879197098166113
14,16.801280975341797,15.559504993170572,1.2417759821712249
15,8.229825973510742,8.375513999254016,-0.145688025743274
16,13.115992546081543,14.48610891498818,-1.3701163689066362
17,15.701589584350586,16.147220474744252,-0.4456308903936659
18,17.594999313354492,17.591913999190083,0.0030853141644087145
19,14.356379508972168,14.345882528223909,0.010496980748259332
20,15.45384407043457,16.761085340156225,-1.3072412697216542
21,8.506440162658691,9.437690626127772,-0.9312504634690804
22,13.594278335571289,11.591760803760575,2.002517531810714
23,12.200382232666016,12.279907552567323,-0.07952531990130751
24,12.841279029846191,15.118090854337394,-2.276811824491203
25,14.638914108276367,15.563447476700013,-0.9245333684236456
26,12.79140853881836,10.606389449407372,2.1850190894109875
27,15.430488586425781,16.2440623541065,-0.8135737676807189
28,14.463775634765625,17.62572439817439,-3.161948763408766
29,8.596471786499023,8.247663831328238,0.3488079551707859
30,14.325308799743652,15.393259933308475,-1.0679511335648222
31,15.646581649780273,17.131763117075835,-1.4851814672955612
32,15.494624137878418,17.56097627724609,-2.066352139367673
33,7.521359443664551,9.438504837429708,-1.917145393765157
34,13.092863082885742,12.878705027115458,0.2141580557702838
35,12.517317771911621,12.622270234949813,-0.10495246303819172
36,13.594982147216797,13.598516443627224,-0.003534296410427018
37,11.750593185424805,11.041934975356448,0.7086582100683572
38,10.294929504394531,9.268679075898572,1.0262504284959597
39,10.143095016479492,9.071767449499575,1.0713275669799174
40,11.007062911987305,13.780116118237176,-2.7730532062498714
41,11.713983535766602,11.89510397537575,-0.18112043960914903
42,11.184507369995117,12.031685235061628,-0.8471778650665112
43,13.671964645385742,15.371754261957221,-1.6997896165714792
44,12.941681861877441,9.245066312953089,3.6966155489243526
45,7.193212509155273,8.690313104255797,-1.4971005951005232
46,14.784842491149902,12.425681853226404,2.359160637923498
47,10.341205596923828,9.161654681775559,1.179550915148269
48,8.277531623840332,8.124243485820694,0.15328813801963825
49,12.807106018066406,11.047453618209945,1.7596523998564617
50,13.795310974121094,15.80022861774158,-2.0049176436204856
51,7.666118621826172,7.837947073784308,-0.17182845195813634
52,14.57005786895752,14.791407782253183,-0.22134991329566311
53,13.319390296936035,14.217120529403978,-0.8977302324679428
54,14.485276222229004,14.510511235035793,-0.02523501280678886
55,12.110485076904297,12.148139839600958,-0.03765476269666124
56,7.4473466873168945,9.845799484861551,-2.398452797544657
57,13.062803268432617,14.32609981397938,-1.263296545546762
58,11.483736038208008,7.897476802928894,3.5862592352791136
59,13.692234992980957,11.062549807716122,2.629685185264835
60,12.940238952636719,15.991877202329938,-3.0516382496932195
61,8.052408218383789,8.212776073977665,-0.16036785559387567
62,9.996902465820312,9.786985505440375,0.20991696037993712
63,12.71689224243164,16.622110795363625,-3.9052185529319843
64,17.671875,15.932301139035127,1.7395738609648728
65,11.292343139648438,11.733848562347308,-0.44150542269887083
66,12.859785079956055,15.12077849338783,-2.260993413431775
67,12.134147644042969,14.82877268846279,-2.694625044419821
68,11.042827606201172,12.741739489174938,-1.698911882973766
69,14.843472480773926,14.669559867439787,0.17391261333413865
70,15.162423133850098,14.517058773556716,0.6453643602933816
71,17.711063385009766,16.795298473394272,0.9157649116154936
72,12.299084663391113,14.81598941043088,-2.516904747039767
73,10.206321716308594,9.658377416797295,0.5479442995112986
74,12.043785095214844,12.38397161287525,-0.3401865176604062
75,10.047558784484863,10.966082937634386,-0.918524153149523
76,13.367451667785645,13.777460433751934,-0.410008765966289
77,12.208134651184082,12.77974749212597,-0.5716128409418886
78,15.434185028076172,15.052796306653459,0.38138872142271296
79,9.647629737854004,13.232744560528628,-3.5851148226746243
80,13.406116485595703,8.607062672137342,4.799053813458361
81,13.191985130310059,13.477329332434524,-0.285344202124465
82,16.770977020263672,16.347497254638093,0.4234797656255793
83,11.725202560424805,17.88017625273588,-6.154973692311074
84,13.748027801513672,13.998026709418724,-0.2499989079050522
85,10.015800476074219,10.192569998700034,-0.1767695226258148
86,9.836535453796387,9.54166230360832,0.29487315018806726
87,13.339692115783691,14.421862136426764,-1.0821700206430727
88,14.466402053833008,12.980060764977182,1.4863412888558258
89,14.291204452514648,15.392953607573174,-1.1017491550585259
90,11.647590637207031,12.462873128315959,-0.8152824911089276
91,10.64174747467041,12.793002486124982,-2.1512550114545714
92,9.956062316894531,10.58664888860493,-0.6305865717103991
93,10.789999961853027,14.676499584468361,-3.886499622615334
94,12.748433113098145,16.100822949327775,-3.35238983622963
95,15.45125675201416,17.13049526056967,-1.6792385085555104
96,8.12734603881836,7.826922768649247,0.3004232701691123
97,12.578226089477539,16.60721651933279,-4.028990429855252
98,15.029261589050293,15.114079714292895,-0.08481812524260235
